date,value
26/02/2007,1.3188
23/02/2007,1.3166
22/02/2007,1.3126
21/02/2007,1.3139
20/02/2007,1.3138
19/02/2007,1.3156
16/02/2007,1.3138
15/02/2007,1.3141
14/02/2007,1.3131
13/02/2007,1.3039
12/02/2007,1.2966
09/02/2007,1.3008
08/02/2007,1.3042
07/02/2007,1.3012
06/02/2007,1.2985
05/02/2007,1.2929
02/02/2007,1.2961
01/02/2007,1.3022
31/01/2007,1.3032
30/01/2007,1.297
29/01/2007,1.2957
26/01/2007,1.2916
25/01/2007,1.2931
24/01/2007,1.297
23/01/2007,1.3026
22/01/2007,1.2951
19/01/2007,1.2957
18/01/2007,1.2963
17/01/2007,1.2938
16/01/2007,1.2918
15/01/2007,1.2938
12/01/2007,1.2923
11/01/2007,1.2893
10/01/2007,1.2938
09/01/2007,1.3
08/01/2007,1.3024
05/01/2007,1.3002
04/01/2007,1.3084
03/01/2007,1.3169
02/01/2007,1.3273
01/01/2007,1.3201
29/12/2006,1.3197
28/12/2006,1.315
27/12/2006,1.3114
26/12/2006,1.3097
25/12/2006,1.3121
22/12/2006,1.3128
21/12/2006,1.3176
20/12/2006,1.3173
19/12/2006,1.3197
18/12/2006,1.3098
15/12/2006,1.308
14/12/2006,1.3143
13/12/2006,1.3214
12/12/2006,1.3285
11/12/2006,1.3237
08/12/2006,1.3202
07/12/2006,1.3287
06/12/2006,1.3287
05/12/2006,1.3316
04/12/2006,1.3343
01/12/2006,1.3337
30/11/2006,1.3242
29/11/2006,1.3155
28/11/2006,1.3199
27/11/2006,1.3134
24/11/2006,1.3094
23/11/2006,1.2945
22/11/2006,1.2944
21/11/2006,1.2845
20/11/2006,1.2816
17/11/2006,1.2828
16/11/2006,1.2796
15/11/2006,1.2828
14/11/2006,1.2811
13/11/2006,1.2805
10/11/2006,1.284
09/11/2006,1.2829
08/11/2006,1.2757
07/11/2006,1.2777
06/11/2006,1.2724
03/11/2006,1.2718
02/11/2006,1.2779
01/11/2006,1.2757
31/10/2006,1.2762
30/10/2006,1.2725
27/10/2006,1.2741
26/10/2006,1.2693
25/10/2006,1.2601
24/10/2006,1.2558
23/10/2006,1.2552
20/10/2006,1.2618
19/10/2006,1.2625
18/10/2006,1.2533
17/10/2006,1.2545
16/10/2006,1.2533
13/10/2006,1.2513
12/10/2006,1.2555
11/10/2006,1.2514
10/10/2006,1.2537
09/10/2006,1.2594
06/10/2006,1.2601
05/10/2006,1.2694
04/10/2006,1.2715
03/10/2006,1.2732
02/10/2006,1.2738
29/09/2006,1.2674
28/09/2006,1.2703
27/09/2006,1.27
26/09/2006,1.2691
25/09/2006,1.2746
22/09/2006,1.2784
21/09/2006,1.278
20/09/2006,1.2686
19/09/2006,1.2678
18/09/2006,1.2704
15/09/2006,1.2665
14/09/2006,1.2725
13/09/2006,1.2689
12/09/2006,1.2688
11/09/2006,1.2702
08/09/2006,1.2673
07/09/2006,1.2731
06/09/2006,1.2805
05/09/2006,1.2816
04/09/2006,1.2873
01/09/2006,1.2834
31/08/2006,1.2813
30/08/2006,1.2833
29/08/2006,1.2824
28/08/2006,1.278
25/08/2006,1.2752
24/08/2006,1.2765
23/08/2006,1.2787
22/08/2006,1.2803
21/08/2006,1.2892
18/08/2006,1.2824
17/08/2006,1.2828
16/08/2006,1.2839
15/08/2006,1.2784
14/08/2006,1.2714
11/08/2006,1.2721
10/08/2006,1.2794
09/08/2006,1.2861
08/08/2006,1.2833
07/08/2006,1.2843
04/08/2006,1.2874
03/08/2006,1.2803
02/08/2006,1.2787
01/08/2006,1.2826
31/07/2006,1.2767
28/07/2006,1.2759
27/07/2006,1.2698
26/07/2006,1.2718
25/07/2006,1.2577
24/07/2006,1.2635
21/07/2006,1.2695
20/07/2006,1.2628
19/07/2006,1.2586
18/07/2006,1.2505
17/07/2006,1.2518
14/07/2006,1.2652
13/07/2006,1.2689
12/07/2006,1.2704
11/07/2006,1.2774
10/07/2006,1.2729
07/07/2006,1.281
06/07/2006,1.2781
05/07/2006,1.2724
04/07/2006,1.28
03/07/2006,1.2803
30/06/2006,1.2791
29/06/2006,1.2665
28/06/2006,1.2556
27/06/2006,1.2577
26/06/2006,1.258
23/06/2006,1.2506
22/06/2006,1.2578
21/06/2006,1.266
20/06/2006,1.2579
19/06/2006,1.2577
16/06/2006,1.2642
15/06/2006,1.2637
14/06/2006,1.2597
13/06/2006,1.2534
12/06/2006,1.2587
09/06/2006,1.2639
08/06/2006,1.2652
07/06/2006,1.2786
06/06/2006,1.2833
05/06/2006,1.2906
02/06/2006,1.2918
01/06/2006,1.2804
31/05/2006,1.281
30/05/2006,1.287
29/05/2006,1.275
26/05/2006,1.2738
25/05/2006,1.2799
24/05/2006,1.2754
23/05/2006,1.2815
22/05/2006,1.2866
19/05/2006,1.2778
18/05/2006,1.2844
17/05/2006,1.2743
16/05/2006,1.2859
15/05/2006,1.2797
12/05/2006,1.2928
11/05/2006,1.2836
10/05/2006,1.2782
09/05/2006,1.2758
08/05/2006,1.2713
05/05/2006,1.2726
04/05/2006,1.2691
03/05/2006,1.2633
02/05/2006,1.2614
01/05/2006,1.2588
28/04/2006,1.2635
27/04/2006,1.2534
26/04/2006,1.2454
25/04/2006,1.2431
24/04/2006,1.2388
21/04/2006,1.2341
20/04/2006,1.2317
19/04/2006,1.2382
18/04/2006,1.2347
17/04/2006,1.225
14/04/2006,1.211
13/04/2006,1.2108
12/04/2006,1.2104
11/04/2006,1.2145
10/04/2006,1.2111
07/04/2006,1.2093
06/04/2006,1.223
05/04/2006,1.2289
04/04/2006,1.2259
03/04/2006,1.2139
31/03/2006,1.2118
30/03/2006,1.2167
29/03/2006,1.2024
28/03/2006,1.2
27/03/2006,1.2016
24/03/2006,1.2036
23/03/2006,1.1973
22/03/2006,1.2078
21/03/2006,1.2095
20/03/2006,1.2165
17/03/2006,1.219
16/03/2006,1.2183
15/03/2006,1.2069
14/03/2006,1.2013
13/03/2006,1.1964
10/03/2006,1.191
09/03/2006,1.191
08/03/2006,1.1925
07/03/2006,1.1888
06/03/2006,1.2017
03/03/2006,1.2045
02/03/2006,1.2039
01/03/2006,1.1923
28/02/2006,1.1921
27/02/2006,1.1847
24/02/2006,1.1876
23/02/2006,1.1918
22/02/2006,1.1914
21/02/2006,1.1911
20/02/2006,1.1936
17/02/2006,1.194
16/02/2006,1.1906
15/02/2006,1.1889
14/02/2006,1.1916
13/02/2006,1.1897
10/02/2006,1.1904
09/02/2006,1.198
08/02/2006,1.1961
07/02/2006,1.1981
06/02/2006,1.1967
03/02/2006,1.2024
02/02/2006,1.2091
01/02/2006,1.2065
31/01/2006,1.2156
30/01/2006,1.209
27/01/2006,1.2094
26/01/2006,1.2207
25/01/2006,1.2241
24/01/2006,1.228
23/01/2006,1.2307
20/01/2006,1.2135
19/01/2006,1.2097
18/01/2006,1.2113
17/01/2006,1.2106
16/01/2006,1.2127
13/01/2006,1.2142
12/01/2006,1.2036
11/01/2006,1.2128
10/01/2006,1.2065
09/01/2006,1.2088
06/01/2006,1.2151
05/01/2006,1.211
04/01/2006,1.2119
03/01/2006,1.2019
02/01/2006,1.1821
30/12/2005,1.1849
29/12/2005,1.184
28/12/2005,1.1833
27/12/2005,1.1827
23/12/2005,1.1869
22/12/2005,1.1868
21/12/2005,1.1837
20/12/2005,1.1859
19/12/2005,1.2007
16/12/2005,1.2013
15/12/2005,1.1979
14/12/2005,1.2
13/12/2005,1.1945
12/12/2005,1.1954
09/12/2005,1.1812
08/12/2005,1.1818
07/12/2005,1.1725
06/12/2005,1.178
05/12/2005,1.1788
02/12/2005,1.1718
01/12/2005,1.1737
30/11/2005,1.1788
29/11/2005,1.1779
28/11/2005,1.185
25/11/2005,1.1725
24/11/2005,1.1789
23/11/2005,1.1823
22/11/2005,1.1814
21/11/2005,1.1725
18/11/2005,1.1775
17/11/2005,1.175
16/11/2005,1.167
15/11/2005,1.1719
14/11/2005,1.1689
11/11/2005,1.1734
10/11/2005,1.1687
09/11/2005,1.1765
08/11/2005,1.1782
07/11/2005,1.1805
04/11/2005,1.1813
03/11/2005,1.1945
02/11/2005,1.2073
01/11/2005,1.2019
31/10/2005,1.1992
28/10/2005,1.2069
27/10/2005,1.2141
26/10/2005,1.2069
25/10/2005,1.2106
24/10/2005,1.1986
21/10/2005,1.1954
20/10/2005,1.2023
19/10/2005,1.1992
18/10/2005,1.1959
17/10/2005,1.2025
14/10/2005,1.2075
13/10/2005,1.2026
12/10/2005,1.2024
11/10/2005,1.1993
10/10/2005,1.2066
07/10/2005,1.213
06/10/2005,1.2179
05/10/2005,1.1975
04/10/2005,1.1918
03/10/2005,1.1918
30/09/2005,1.2026
29/09/2005,1.2032
28/09/2005,1.2036
27/09/2005,1.2014
26/09/2005,1.2072
23/09/2005,1.204
22/09/2005,1.2155
21/09/2005,1.2214
20/09/2005,1.2115
19/09/2005,1.2142
16/09/2005,1.2237
15/09/2005,1.2224
14/09/2005,1.2286
13/09/2005,1.2267
12/09/2005,1.2286
09/09/2005,1.241
08/09/2005,1.2399
07/09/2005,1.2417
06/09/2005,1.2465
05/09/2005,1.2542
02/09/2005,1.2531
01/09/2005,1.2502
31/08/2005,1.2346
30/08/2005,1.2221
29/08/2005,1.2235
26/08/2005,1.2289
25/08/2005,1.2301
24/08/2005,1.2272
23/08/2005,1.2236
22/08/2005,1.2229
19/08/2005,1.2153
18/08/2005,1.2175
17/08/2005,1.2271
16/08/2005,1.2364
15/08/2005,1.2368
12/08/2005,1.2441
11/08/2005,1.2471
10/08/2005,1.2382
09/08/2005,1.237
08/08/2005,1.2351
05/08/2005,1.2359
04/08/2005,1.2384
03/08/2005,1.2337
02/08/2005,1.2191
01/08/2005,1.2181
29/07/2005,1.2123
28/07/2005,1.2139
27/07/2005,1.2068
26/07/2005,1.2015
25/07/2005,1.206
22/07/2005,1.2065
21/07/2005,1.2171
20/07/2005,1.2139
19/07/2005,1.2034
18/07/2005,1.2052
15/07/2005,1.2035
14/07/2005,1.2084
13/07/2005,1.2094
12/07/2005,1.2241
11/07/2005,1.2072
08/07/2005,1.1967
07/07/2005,1.195
06/07/2005,1.1933
05/07/2005,1.1912
04/07/2005,1.1902
01/07/2005,1.1959
30/06/2005,1.2108
29/06/2005,1.207
28/06/2005,1.2054
27/06/2005,1.2165
24/06/2005,1.2092
23/06/2005,1.2039
22/06/2005,1.2129
21/06/2005,1.2183
20/06/2005,1.2154
17/06/2005,1.2286
16/06/2005,1.2108
15/06/2005,1.2115
14/06/2005,1.2032
13/06/2005,1.2109
10/06/2005,1.2119
09/06/2005,1.223
08/06/2005,1.2234
07/06/2005,1.2285
06/06/2005,1.2259
03/06/2005,1.2236
02/06/2005,1.2267
01/06/2005,1.218
31/05/2005,1.2304
30/05/2005,1.2476
27/05/2005,1.2586
26/05/2005,1.2512
25/05/2005,1.2601
24/05/2005,1.2585
23/05/2005,1.2578
20/05/2005,1.2559
19/05/2005,1.2644
18/05/2005,1.2679
17/05/2005,1.2607
16/05/2005,1.2642
13/05/2005,1.2633
12/05/2005,1.2696
11/05/2005,1.2815
10/05/2005,1.288
09/05/2005,1.2842
06/05/2005,1.2819
05/05/2005,1.2958
04/05/2005,1.2948
03/05/2005,1.2873
02/05/2005,1.2864
29/04/2005,1.2873
28/04/2005,1.2893
27/04/2005,1.293
26/04/2005,1.2985
25/04/2005,1.3007
22/04/2005,1.3065
21/04/2005,1.3047
20/04/2005,1.3087
19/04/2005,1.3064
18/04/2005,1.3025
15/04/2005,1.2924
14/04/2005,1.2812
13/04/2005,1.2915
12/04/2005,1.2922
11/04/2005,1.2972
08/04/2005,1.2932
07/04/2005,1.2857
06/04/2005,1.2871
05/04/2005,1.2869
04/04/2005,1.2847
01/04/2005,1.2914
31/03/2005,1.2964
30/03/2005,1.2915
29/03/2005,1.2922
28/03/2005,1.2898
25/03/2005,1.2959
24/03/2005,1.2939
23/03/2005,1.2986
22/03/2005,1.3087
21/03/2005,1.3157
18/03/2005,1.3326
17/03/2005,1.3377
16/03/2005,1.3417
15/03/2005,1.3307
14/03/2005,1.3369
11/03/2005,1.3458
10/03/2005,1.3418
09/03/2005,1.3392
08/03/2005,1.3344
07/03/2005,1.3214
04/03/2005,1.3237
03/03/2005,1.311
02/03/2005,1.3142
01/03/2005,1.3188
28/02/2005,1.3228
25/02/2005,1.3245
24/02/2005,1.3198
23/02/2005,1.3216
22/02/2005,1.3259
21/02/2005,1.3069
18/02/2005,1.3072
17/02/2005,1.3071
16/02/2005,1.3029
15/02/2005,1.3027
14/02/2005,1.2976
11/02/2005,1.2866
10/02/2005,1.2874
09/02/2005,1.2805
08/02/2005,1.2762
07/02/2005,1.2757
04/02/2005,1.2869
03/02/2005,1.2975
02/02/2005,1.3027
01/02/2005,1.3047
31/01/2005,1.3039
28/01/2005,1.3038
27/01/2005,1.3046
26/01/2005,1.3073
25/01/2005,1.2973
24/01/2005,1.306
21/01/2005,1.3039
20/01/2005,1.2963
19/01/2005,1.301
18/01/2005,1.302
17/01/2005,1.3067
14/01/2005,1.3112
13/01/2005,1.3224
12/01/2005,1.3255
11/01/2005,1.3107
10/01/2005,1.3074
07/01/2005,1.3054
06/01/2005,1.3173
05/01/2005,1.3262
04/01/2005,1.3279
03/01/2005,1.3465
31/12/2004,1.3554
30/12/2004,1.3637
29/12/2004,1.3607
28/12/2004,1.3613
27/12/2004,1.3617
24/12/2004,1.3531
23/12/2004,1.3515
22/12/2004,1.339
21/12/2004,1.3372
20/12/2004,1.3396
17/12/2004,1.3307
16/12/2004,1.3244
15/12/2004,1.3392
14/12/2004,1.3296
13/12/2004,1.3312
10/12/2004,1.3226
09/12/2004,1.3311
08/12/2004,1.3337
07/12/2004,1.3419
06/12/2004,1.3409
03/12/2004,1.3454
02/12/2004,1.327
01/12/2004,1.3346
30/11/2004,1.3279
29/11/2004,1.3282
26/11/2004,1.3297
25/11/2004,1.3269
24/11/2004,1.3187
23/11/2004,1.3087
22/11/2004,1.3049
19/11/2004,1.3023
18/11/2004,1.296
17/11/2004,1.3032
16/11/2004,1.2957
15/11/2004,1.295
12/11/2004,1.2974
11/11/2004,1.2907
10/11/2004,1.2889
09/11/2004,1.29
08/11/2004,1.292
05/11/2004,1.2964
04/11/2004,1.2872
03/11/2004,1.2821
02/11/2004,1.2744
01/11/2004,1.2752
29/10/2004,1.2798
28/10/2004,1.2746
27/10/2004,1.2713
26/10/2004,1.2769
25/10/2004,1.2807
22/10/2004,1.2683
21/10/2004,1.2616
20/10/2004,1.259
19/10/2004,1.2513
18/10/2004,1.2494
15/10/2004,1.2469
14/10/2004,1.2388
13/10/2004,1.2348
12/10/2004,1.2328
11/10/2004,1.2389
08/10/2004,1.2409
07/10/2004,1.2285
06/10/2004,1.2288
05/10/2004,1.2313
04/10/2004,1.2288
01/10/2004,1.2417
30/09/2004,1.2436
29/09/2004,1.2333
28/09/2004,1.2328
27/09/2004,1.2293
24/09/2004,1.2276
23/09/2004,1.2271
22/09/2004,1.2269
21/09/2004,1.2336
20/09/2004,1.2176
17/09/2004,1.2187
16/09/2004,1.2182
15/09/2004,1.2151
14/09/2004,1.2254
13/09/2004,1.2261
10/09/2004,1.2262
09/09/2004,1.2214
08/09/2004,1.2183
07/09/2004,1.2109
06/09/2004,1.2064
03/09/2004,1.2058
02/09/2004,1.2175
01/09/2004,1.2188
31/08/2004,1.2183
30/08/2004,1.2049
27/08/2004,1.2011
26/08/2004,1.2102
25/08/2004,1.2083
24/08/2004,1.2082
23/08/2004,1.2143
20/08/2004,1.2321
19/08/2004,1.2363
18/08/2004,1.2337
17/08/2004,1.2354
16/08/2004,1.2363
13/08/2004,1.2374
12/08/2004,1.2252
11/08/2004,1.2218
10/08/2004,1.2237
09/08/2004,1.2273
06/08/2004,1.2279
05/08/2004,1.2054
04/08/2004,1.205
03/08/2004,1.2061
02/08/2004,1.2026
30/07/2004,1.2019
29/07/2004,1.2045
28/07/2004,1.2056
27/07/2004,1.2058
26/07/2004,1.2142
23/07/2004,1.2093
22/07/2004,1.2257
21/07/2004,1.2259
20/07/2004,1.233
19/07/2004,1.2441
16/07/2004,1.2452
15/07/2004,1.2355
14/07/2004,1.238
13/07/2004,1.2327
12/07/2004,1.2409
09/07/2004,1.2415
08/07/2004,1.2385
07/07/2004,1.2373
06/07/2004,1.2284
05/07/2004,1.229
02/07/2004,1.2316
01/07/2004,1.216
30/06/2004,1.22
29/06/2004,1.2081
28/06/2004,1.2186
25/06/2004,1.2178
24/06/2004,1.217
23/06/2004,1.2093
22/06/2004,1.2108
21/06/2004,1.2114
18/06/2004,1.2137
17/06/2004,1.2054
16/06/2004,1.2011
15/06/2004,1.2162
14/06/2004,1.2058
11/06/2004,1.2006
10/06/2004,1.2106
09/06/2004,1.2049
08/06/2004,1.2269
07/06/2004,1.2322
04/06/2004,1.2283
03/06/2004,1.2228
02/06/2004,1.2215
01/06/2004,1.2248
31/05/2004,1.2188
28/05/2004,1.2223
27/05/2004,1.2264
26/05/2004,1.2106
25/05/2004,1.2107
24/05/2004,1.2005
21/05/2004,1.198
20/05/2004,1.1965
19/05/2004,1.2009
18/05/2004,1.1953
17/05/2004,1.2027
14/05/2004,1.1888
13/05/2004,1.1822
12/05/2004,1.1903
11/05/2004,1.1872
10/05/2004,1.1849
07/05/2004,1.1884
06/05/2004,1.2082
05/05/2004,1.2175
04/05/2004,1.21
03/05/2004,1.1946
30/04/2004,1.198
29/04/2004,1.1962
28/04/2004,1.1842
27/04/2004,1.1925
26/04/2004,1.1867
23/04/2004,1.1843
22/04/2004,1.1904
21/04/2004,1.1843
20/04/2004,1.1868
19/04/2004,1.2023
16/04/2004,1.1993
15/04/2004,1.1984
14/04/2004,1.1962
13/04/2004,1.1946
12/04/2004,1.2078
09/04/2004,1.2093
08/04/2004,1.2088
07/04/2004,1.2175
06/04/2004,1.2118
05/04/2004,1.2018
02/04/2004,1.2136
01/04/2004,1.2365
31/03/2004,1.2316
30/03/2004,1.2171
29/03/2004,1.2158
26/03/2004,1.2132
25/03/2004,1.2128
24/03/2004,1.2135
23/03/2004,1.2339
22/03/2004,1.2331
19/03/2004,1.229
18/03/2004,1.239
17/03/2004,1.2237
16/03/2004,1.2273
15/03/2004,1.2265
12/03/2004,1.2215
11/03/2004,1.2355
10/03/2004,1.2225
09/03/2004,1.2326
08/03/2004,1.2407
05/03/2004,1.2366
04/03/2004,1.2203
03/03/2004,1.2206
02/03/2004,1.2216
01/03/2004,1.2458
27/02/2004,1.2493
26/02/2004,1.244
25/02/2004,1.2501
24/02/2004,1.2686
23/02/2004,1.2556
20/02/2004,1.2537
19/02/2004,1.2717
18/02/2004,1.269
17/02/2004,1.2842
16/02/2004,1.2772
13/02/2004,1.2735
12/02/2004,1.2811
11/02/2004,1.2832
10/02/2004,1.2671
09/02/2004,1.2701
06/02/2004,1.2706
05/02/2004,1.2549
04/02/2004,1.2535
03/02/2004,1.2544
02/02/2004,1.2425
30/01/2004,1.2478
29/01/2004,1.2411
28/01/2004,1.247
27/01/2004,1.2646
26/01/2004,1.2462
23/01/2004,1.2582
22/01/2004,1.2719
21/01/2004,1.2644
20/01/2004,1.2582
19/01/2004,1.235
16/01/2004,1.2394
15/01/2004,1.2579
14/01/2004,1.2647
13/01/2004,1.2774
12/01/2004,1.2749
09/01/2004,1.2818
08/01/2004,1.2767
07/01/2004,1.2631
06/01/2004,1.2728
05/01/2004,1.2676
02/01/2004,1.2585
01/01/2004,1.2547
31/12/2003,1.2595
30/12/2003,1.2551
29/12/2003,1.2491
26/12/2003,1.2429
25/12/2003,1.2453
24/12/2003,1.2448
23/12/2003,1.2395
22/12/2003,1.2398
19/12/2003,1.2374
18/12/2003,1.2426
17/12/2003,1.2412
16/12/2003,1.2329
15/12/2003,1.2322
12/12/2003,1.2277
11/12/2003,1.2225
10/12/2003,1.2219
09/12/2003,1.2254
08/12/2003,1.2221
05/12/2003,1.2171
04/12/2003,1.2085
03/12/2003,1.2111
02/12/2003,1.2081
01/12/2003,1.1979
28/11/2003,1.1996
27/11/2003,1.1908
26/11/2003,1.1942
25/11/2003,1.1792
24/11/2003,1.1771
21/11/2003,1.1914
20/11/2003,1.1912
19/11/2003,1.1878
18/11/2003,1.1973
17/11/2003,1.1749
14/11/2003,1.1779
13/11/2003,1.1735
12/11/2003,1.1634
11/11/2003,1.1523
10/11/2003,1.1481
07/11/2003,1.1525
06/11/2003,1.1416
05/11/2003,1.1439
04/11/2003,1.1494
03/11/2003,1.1457
31/10/2003,1.1593
30/10/2003,1.1626
29/10/2003,1.1663
28/10/2003,1.1669
27/10/2003,1.1744
24/10/2003,1.1781
23/10/2003,1.1791
22/10/2003,1.1804
21/10/2003,1.1667
20/10/2003,1.1635
17/10/2003,1.168
16/10/2003,1.1587
15/10/2003,1.1635
14/10/2003,1.1724
13/10/2003,1.1706
10/10/2003,1.1798
09/10/2003,1.1748
08/10/2003,1.1812
07/10/2003,1.1761
06/10/2003,1.171
03/10/2003,1.158
02/10/2003,1.1696
01/10/2003,1.1718
30/09/2003,1.1657
29/09/2003,1.1598
26/09/2003,1.1464
25/09/2003,1.1491
24/09/2003,1.1496
23/09/2003,1.1444
22/09/2003,1.1462
19/09/2003,1.1371
18/09/2003,1.1255
17/09/2003,1.1285
16/09/2003,1.1177
15/09/2003,1.1284
12/09/2003,1.1291
11/09/2003,1.121
10/09/2003,1.1211
09/09/2003,1.1226
08/09/2003,1.1066
05/09/2003,1.1104
04/09/2003,1.0946
03/09/2003,1.0846
02/09/2003,1.0809
01/09/2003,1.0969
29/08/2003,1.0984
28/08/2003,1.0885
27/08/2003,1.0888
26/08/2003,1.0857
25/08/2003,1.0874
22/08/2003,1.0877
21/08/2003,1.0923
20/08/2003,1.1119
19/08/2003,1.114
18/08/2003,1.1146
15/08/2003,1.1266
14/08/2003,1.1262
13/08/2003,1.1322
12/08/2003,1.1284
11/08/2003,1.1359
08/08/2003,1.1309
07/08/2003,1.1374
06/08/2003,1.1334
05/08/2003,1.1388
04/08/2003,1.136
01/08/2003,1.1277
31/07/2003,1.1232
30/07/2003,1.1346
29/07/2003,1.1442
28/07/2003,1.1496
25/07/2003,1.1507
24/07/2003,1.1477
23/07/2003,1.1486
22/07/2003,1.1326
21/07/2003,1.1354
18/07/2003,1.1269
17/07/2003,1.1213
16/07/2003,1.122
15/07/2003,1.1179
14/07/2003,1.1283
11/07/2003,1.1291
10/07/2003,1.138
09/07/2003,1.1351
08/07/2003,1.132
07/07/2003,1.1316
04/07/2003,1.149
03/07/2003,1.1502
02/07/2003,1.1539
01/07/2003,1.1563
30/06/2003,1.1512
27/06/2003,1.1434
26/06/2003,1.1428
25/06/2003,1.1529
24/06/2003,1.1513
23/06/2003,1.1561
20/06/2003,1.1608
19/06/2003,1.172
18/06/2003,1.1692
17/06/2003,1.1784
16/06/2003,1.1825
13/06/2003,1.187
12/06/2003,1.1766
11/06/2003,1.175
10/06/2003,1.1674
09/06/2003,1.1717
06/06/2003,1.1699
05/06/2003,1.1845
04/06/2003,1.1643
03/06/2003,1.173
02/06/2003,1.1767
30/05/2003,1.1784
29/05/2003,1.1909
28/05/2003,1.1758
27/05/2003,1.182
26/05/2003,1.1876
23/05/2003,1.1837
22/05/2003,1.1693
21/05/2003,1.1634
20/05/2003,1.1714
19/05/2003,1.1657
16/05/2003,1.1592
15/05/2003,1.1386
14/05/2003,1.1483
13/05/2003,1.1532
12/05/2003,1.1563
09/05/2003,1.1487
08/05/2003,1.1489
07/05/2003,1.1357
06/05/2003,1.1438
05/05/2003,1.1292
02/05/2003,1.1233
01/05/2003,1.1233
30/04/2003,1.1184
29/04/2003,1.1083
28/04/2003,1.0987
25/04/2003,1.104
24/04/2003,1.1035
23/04/2003,1.0965
22/04/2003,1.0974
21/04/2003,1.0871
18/04/2003,1.0877
17/04/2003,1.088
16/04/2003,1.0908
15/04/2003,1.08
14/04/2003,1.0774
11/04/2003,1.0752
10/04/2003,1.0782
09/04/2003,1.0774
08/04/2003,1.0712
07/04/2003,1.0695
04/04/2003,1.0735
03/04/2003,1.0764
02/04/2003,1.0769
01/04/2003,1.0924
31/03/2003,1.0915
28/03/2003,1.0779
27/03/2003,1.0686
26/03/2003,1.0695
25/03/2003,1.0657
24/03/2003,1.0646
21/03/2003,1.0525
20/03/2003,1.0615
19/03/2003,1.0568
18/03/2003,1.0636
17/03/2003,1.063
14/03/2003,1.0747
13/03/2003,1.0785
12/03/2003,1.0992
11/03/2003,1.1045
10/03/2003,1.1054
07/03/2003,1.1008
06/03/2003,1.0969
05/03/2003,1.0971
04/03/2003,1.0925
03/03/2003,1.0891
28/02/2003,1.0807
27/02/2003,1.0745
26/02/2003,1.0791
25/02/2003,1.0759
24/02/2003,1.08
21/02/2003,1.0772
20/02/2003,1.0821
19/02/2003,1.0748
18/02/2003,1.0688
17/02/2003,1.0721
14/02/2003,1.0793
13/02/2003,1.0832
12/02/2003,1.0714
11/02/2003,1.0735
10/02/2003,1.0718
07/02/2003,1.0821
06/02/2003,1.0832
05/02/2003,1.0785
04/02/2003,1.0884
03/02/2003,1.0795
31/01/2003,1.0768
30/01/2003,1.0823
29/01/2003,1.0838
28/01/2003,1.0818
27/01/2003,1.0853
24/01/2003,1.0827
23/01/2003,1.0745
22/01/2003,1.0732
21/01/2003,1.0721
20/01/2003,1.0684
17/01/2003,1.0678
16/01/2003,1.0619
15/01/2003,1.0559
14/01/2003,1.0552
13/01/2003,1.054
10/01/2003,1.0576
09/01/2003,1.0485
08/01/2003,1.0499
07/01/2003,1.0409
06/01/2003,1.0456
03/01/2003,1.0428
02/01/2003,1.0362
01/01/2003,1.0492
31/12/2002,1.0492
30/12/2002,1.0479
27/12/2002,1.0441
26/12/2002,1.0375
25/12/2002,1.0323
24/12/2002,1.0302
23/12/2002,1.0267
20/12/2002,1.0276
19/12/2002,1.0271
18/12/2002,1.0279
17/12/2002,1.0277
16/12/2002,1.0223
13/12/2002,1.0241
12/12/2002,1.0186
11/12/2002,1.0087
10/12/2002,1.0082
09/12/2002,1.0109
06/12/2002,1.0091
05/12/2002,1.0006
04/12/2002,1.0009
03/12/2002,0.9972
02/12/2002,0.9968
29/11/2002,0.9943
28/11/2002,0.9937
27/11/2002,0.9903
26/11/2002,0.9937
25/11/2002,0.9923
22/11/2002,0.9968
21/11/2002,1.0026
20/11/2002,1.0013
19/11/2002,1.0024
18/11/2002,1.0091
15/11/2002,1.0098
14/11/2002,1.0041
13/11/2002,1.0084
12/11/2002,1.013
11/11/2002,1.0108
08/11/2002,1.0132
07/11/2002,1.0097
06/11/2002,1.0039
05/11/2002,0.9998
04/11/2002,0.998
01/11/2002,0.9966
31/10/2002,0.9903
30/10/2002,0.984
29/10/2002,0.9831
28/10/2002,0.984
25/10/2002,0.9758
24/10/2002,0.9779
23/10/2002,0.9753
22/10/2002,0.9776
21/10/2002,0.9736
18/10/2002,0.9714
17/10/2002,0.9707
16/10/2002,0.9809
15/10/2002,0.9818
14/10/2002,0.9872
11/10/2002,0.9875
10/10/2002,0.9862
09/10/2002,0.9902
08/10/2002,0.9791
07/10/2002,0.9829
04/10/2002,0.9788
03/10/2002,0.988
02/10/2002,0.9866
01/10/2002,0.9826
30/09/2002,0.9866
27/09/2002,0.9807
26/09/2002,0.9772
25/09/2002,0.9764
24/09/2002,0.9818
23/09/2002,0.9786
20/09/2002,0.9826
19/09/2002,0.9873
18/09/2002,0.9778
17/09/2002,0.974
16/09/2002,0.9689
13/09/2002,0.9718
12/09/2002,0.9815
11/09/2002,0.9761
10/09/2002,0.9748
09/09/2002,0.9796
06/09/2002,0.9819
05/09/2002,0.9916
04/09/2002,0.9919
03/09/2002,0.9975
02/09/2002,0.9845
30/08/2002,0.9823
29/08/2002,0.984
28/08/2002,0.9786
27/08/2002,0.9827
